"id","id_creator_fk","createdon","filename","view","image_quality","context","container_url","blob_name"
e0bca4bb-8e43-4b44-a630-e45045d2fcb6,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:45.516,img2065.jpg,side,good,river,"",""
"35d23651-dae1-4417-9084-7d217ae166bc","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:46.594,img2106.jpg,side,bad,river,"",""
c023fcde-c9fa-47a3-ba36-14730efe6283,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:32.676,img3926.jpg,side,good,river,"",""
b4941136-861d-4a81-9fa0-dc342a025e8f,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:20.764,img1092.jpg,side,good,river,"",""
"86679e93-9253-434d-bcbc-7fe9bcafe2d6","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:46.078,img2088.jpg,side,bad,river,"",""
"01df0125-4d3f-4eda-9d3a-f9cd6aa2e9e5","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:46.797,img2114.JPG,side,good,river,"",""
"168900d4-6b83-4d3d-91f9-dfb6af3eac38","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:46.532,img2103.jpg,side,good,river,"",""
"49920af7-98de-4115-bf08-be4244f86a20","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:45.203,img2053.jpg,side,good,river,"",""
ea81a133-fbbb-4a20-8cf6-1a6ffdc0f699,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:47.047,img2124.jpg,side,good,river,"",""
b0c1b437-3cfd-4e4a-b20f-98ab65d3ade0,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:46.141,img2090.jpg,side,good,river,"",""
b91887a8-559c-44a6-829b-f1e2889161da,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:45.266,img2056.jpg,side,medium,river,"",""
"31d9410b-1efc-4b3c-a388-3b69eb279b3d","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:46.688,img211.jpg,above,good,nature,"",""
"9771c5a5-6bf9-498a-b0aa-a65dcec816af","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:46.266,img2093.jpg,side,medium,river,"",""
"3ddf6be0-62fe-4e00-ab1a-4fc00fc2709e","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:46.485,img2101.jpg,side,good,river,"",""
"6eb183c6-a0b6-49e8-ba53-8c17425ea873","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:46.391,img2099.jpg,side,good,nature,"",""
"9b885a8e-267c-4f83-8ddc-efb369911b81","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:47.578,img2145.jpg,above,good,river,"",""
cf06f8fd-717c-43a5-957b-babc1ad4c783,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.719,img2190.JPG,side,good,river,"",""
"8df30928-8d3f-420c-b54b-3a9199f222a3","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.266,img2172.JPG,side,good,river,"",""
"48fad672-f752-466a-b01c-1518f815d3b9","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:47.235,img2131.jpg,side,good,river,"",""
"9ab48636-c38f-4da6-a61b-f829eda676cd","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:49.032,img2202.JPG,side,good,river,"",""
"92696042-081a-44ac-b7f5-6218202ed404","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.079,img2165.JPG,side,good,river,"",""
a9db8f46-c03b-41cc-8c73-e01685bf89da,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.985,img2200.JPG,side,good,river,"",""
"6fd4b330-f6a0-43f2-bf63-a3eaf45f096c","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:47.641,img2148.JPG,side,good,nature,"",""
"57118f14-25b4-44e9-827a-96b9318c05aa","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:47.438,img214.jpg,side,good,nature,"",""
"6a329bef-beac-4b1e-995b-6f0ab41dff65","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:47.610,img2146.jpg,above,good,underwater,"",""
"3fc5bc15-907e-45d1-b5ea-a5d00e624309","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.391,img2178.JPG,side,good,river,"",""
"3a0ec587-0cc0-4f61-895e-f4cc42b35cbe","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:47.891,img2158.JPG,side,good,river,"",""
"5c6da94f-803b-4b55-9f5d-176814cafb5a","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.891,img2198.JPG,side,medium,river,"",""
a7bca477-6017-4b33-ae1e-56f0611d10a1,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:47.625,img2147.JPG,side,good,river,"",""
"6ed24437-3b46-4710-b863-c895a2f4c4f6","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.782,img2193.JPG,side,medium,river,"",""
"6125bf0b-a9ef-46e5-b40a-5c337086a8a2","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.829,img2195.JPG,side,good,nature,"",""
"621c2777-c354-4ea3-a585-3108058e57fb","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.329,img2175.JPG,side,good,river,"",""
c8012d0e-c18b-4068-be3c-809983bc729e,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:47.782,img2153.JPG,side,good,river,"",""
"964ba091-4cab-4fc7-8b91-d7b80daec9d8","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:47.688,img215.jpg,side,good,nature,"",""
"5d7ab2bc-368a-4a9e-bb67-941ddcb6c6f8","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.876,img2197.JPG,side,good,river,"",""
"6ce0443f-5b80-4180-8673-a29add9e0d35","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:49.047,img2203.JPG,side,good,river,"",""
e764cba3-a8d3-4f1c-9723-438830737e2d,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.110,img2166.JPG,side,good,nature,"",""
"6e20816d-f36c-44b1-a0c8-bf417f1ab4f4","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:49.094,img2205.JPG,side,good,river,"",""
d7a67574-4ec3-4cc0-b3ff-62dc87390593,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:47.875,img2157.JPG,side,good,river,"",""
"5467142a-43a5-42e9-902c-0350c2fd7733","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:47.922,img2159.JPG,side,good,river,"",""
"0b4e0b42-108b-412f-b110-4e0fc6fc4972","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:47.422,img2139.jpg,above,good,river,"",""
f2830d96-5957-4e9e-ad51-4964a9778d27,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:49.079,img2204.JPG,side,good,river,"",""
cba43ead-55ab-44f1-8ca3-17d23b4df447,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.688,img219.jpg,above,good,river,"",""
"2d3c8250-3ee8-4f1e-a7b1-ad8f61f5ea20","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.188,img217.jpg,above,good,nature,"",""
"3d671b17-bd02-43a9-a391-1cb8bacd812d","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.469,img2180.JPG,side,medium,river,"",""
"419e47f2-08ed-4818-a9e7-ca5aa8839c15","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:47.766,img2152.JPG,side,bad,river,"",""
a7d5d5ff-b665-4758-9738-8d093ffb532c,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:47.203,img2130.jpg,above,bad,urban,"",""
"17082118-e670-429a-8673-430b70bc8d91","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:47.938,img216.jpg,above,good,nature,"",""
ef9b7c87-175c-427c-b626-e049b5ae9d80,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.375,img2177.JPG,side,good,river,"",""
"8188b3bf-9e55-4ca6-a9ab-b05dcd7826e6","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.219,img2170.JPG,side,good,nature,"",""
a47434d3-76ca-4cab-ba21-1d0e4bad4360,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:47.985,img2161.JPG,side,good,river,"",""
"4af45942-e1e3-4442-813d-174522ba58c6","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.672,img2189.JPG,side,good,nature,"",""
d5c35f86-1236-4468-9055-1187766b9904,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:47.391,img2138.jpg,side,good,river,"",""
cfd8d818-d856-4d21-94d1-f127aa1821f8,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:47.469,img2140.jpg,above,good,river,"",""
"993a3dda-8926-478e-82e8-d554059d6e98","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:47.485,img2141.jpg,above,good,river,"",""
"71caa20e-f4b3-4031-9e78-f9bd17c64aa4","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.641,img2188.JPG,side,good,river,"",""
"484e7222-e989-460b-8776-df7bfcb96458","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.766,img2192.JPG,side,good,river,"",""
"2b8fb7ff-72fc-4086-a234-904f02575acd","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:47.516,img2142.jpg,side,medium,river,"",""
"6ae4d27a-5e6e-4c65-a522-b07014f82af9","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:47.969,img2160.JPG,side,good,river,"",""
c68bb8c0-c6f6-44ee-b6db-ba84a3427e11,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:47.672,img2149.JPG,side,good,river,"",""
"4147ce91-c577-44d0-a937-f5466b0b48d4","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.922,img2199.JPG,side,good,river,"",""
"3e778764-14d7-4595-9a8a-5cda9ca06162","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:47.344,img2136.jpg,side,good,river,"",""
cff5fde1-c37b-460a-8368-b535e8940b6c,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:47.828,img2155.JPG,side,medium,nature,"",""
"49b47155-d183-42cb-9197-3cdfd6362499","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.938,img22.jpg,side,medium,river,"",""
"9d95d7bd-57a6-4770-a169-29ceddb81750","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.563,img2184.JPG,side,medium,river,"",""
"8f3df92f-9a31-4590-b40a-de2fb937a521","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:15:44.114,img785.jpg,above,good,nature,"",""
"7714d4cd-e2c1-4d8b-abd8-7c4994047b41","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:47.375,img2137.jpg,side,good,river,"",""
"0ab712f3-8065-4ead-ae18-410441e2e038","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.516,img2182.JPG,side,good,nature,"",""
e7250829-1c6b-42c4-99e8-26d21ee7049e,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:47.813,img2154.JPG,side,good,nature,"",""
"0e8c268b-13e8-4b78-99b5-f487ab2d0fe1","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.438,img218.jpg,above,good,nature,"",""
"132c49a4-a5cd-451f-afb1-f42e66e70521","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:47.141,img2128.jpg,side,good,river,"",""
"3e0ae7b7-e8a5-4b9e-b263-35b3a2f7dad1","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.735,img2191.JPG,side,good,river,"",""
"0cf75066-557c-4a8d-8a3f-dfad76b2c026","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:47.719,img2150.JPG,side,good,nature,"",""
acb6b8d7-d78a-4d8b-b865-726b35f3724e,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.125,img2167.JPG,above,medium,nature,"",""
ffc395d1-c099-4b08-a12b-62000c5d18f5,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:47.563,img2144.jpg,above,medium,river,"",""
e1c9ca45-466b-4ed9-a2cd-fae7341cd676,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:47.532,img2143.jpg,above,medium,river,"",""
"2984bf3e-4c81-4272-aeaa-fb6004c00bfc","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:47.297,img2134.jpg,side,medium,river,"",""
"3eae9a6a-20bb-49c8-9a29-f19f57334f66","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:47.188,img213.jpg,above,good,nature,"",""
"1da0b87b-279d-4528-bd99-dac1b72417d3","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.313,img2174.JPG,side,good,nature,"",""
"4fa764f0-de4c-4a0a-b911-7ed30a99c2d3","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.141,img2168.JPG,side,good,river,"",""
"7bea326c-bdf9-47a0-8dba-ea71293b1f09","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:49.016,img2201.JPG,side,good,river,"",""
"8e2a8bb0-e703-4ac3-8b5f-710351fecb0d","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.235,img2171.JPG,side,medium,nature,"",""
"5e6cf97b-83e8-4cff-9de6-eb580a99bb3f","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.016,img2162.JPG,side,medium,nature,"",""
bacf0858-e79f-4d07-af0f-42918c406c45,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.594,img2186.JPG,side,medium,river,"",""
da30114a-6f7a-4d11-942d-0de49ea5aebb,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.844,img2196.JPG,side,good,river,"",""
"1bd64d85-f689-4b37-b4f3-5f782b89af99","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.344,img2176.JPG,side,good,river,"",""
"59233b0b-f8f0-43f8-bc67-46403d5953b3","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:47.328,img2135.jpg,side,good,river,"",""
"0e900725-6421-421a-8015-73101b9c0068","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.422,img2179.JPG,side,good,river,"",""
"87ed0cfe-920f-49d4-8e24-17c0ee508f71","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.797,img2194.JPG,side,medium,river,"",""
de5207b4-1c7e-4372-b5ab-adf13dc7dfba,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.282,img2173.JPG,side,good,nature,"",""
"17500721-d7ed-446c-9d55-dc3d6fddc7cf","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:49.126,img2206.JPG,side,good,river,"",""
f19a6c64-f387-494b-8209-84cbc8fd4861,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:48.485,img2181.JPG,side,bad,nature,"",""
cf27b850-371d-4aef-b79b-7ff21901d117,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:50.032,img2241.JPG,side,good,river,"",""
"86995452-f597-4668-a55d-ff858c2c1a81","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:49.329,img2214.JPG,side,good,nature,"",""
"35525604-1a4b-469b-bc6a-2a36aab58645","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:51.110,img2282.jpg,side,good,river,"",""
"27df225e-ffc5-403b-8bcd-ca047a8ecb52","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:50.251,img225.jpg,above,good,nature,"",""
"9021c9c1-2905-4712-afda-be70d066a5da","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:50.219,img2249.JPG,side,good,river,"",""
"13829064-bc8c-4d56-ac6a-7a3774e362bc","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:50.048,img2242.JPG,side,medium,river,"",""
"3f032c16-2792-4123-90fa-27e25722b90e","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:51.220,img2286.jpg,side,good,river,"",""
"4043d62b-e717-47a5-974e-2e5c460e0347","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:49.469,img222.jpg,above,good,nature,"",""
"78fc3278-77ed-44b8-836d-cf5faccd22d6","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:50.438,img2257.jpg,side,good,river,"",""
"11eb96df-14ee-40c5-9fd4-fe5c8bebdbce","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:49.579,img2224.JPG,side,medium,nature,"",""
"07601713-07e1-4a52-95be-589e5f743eb0","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:50.141,img2246.JPG,side,good,river,"",""
bb13cf29-834e-41eb-8dbd-2ee6f08ff3f8,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:50.188,img2248.JPG,side,good,river,"",""
c5d3de4b-201b-4c6d-b2c8-80c795861b7b,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:49.891,img2236.JPG,above,good,nature,"",""
"9d076d21-f27b-4b00-8c29-1d00c9dcb81e","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:50.563,img2261.jpg,side,good,river,"",""
ce9bfbfe-f876-42e7-9bb1-c7ec953b5a8c,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:49.563,img2223.JPG,side,good,nature,"",""
"3734b556-d871-4f19-9659-ddb044e0a326","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:50.798,img2270.jpg,above,medium,nature,"",""
"9c642b84-e19a-4e35-84de-955472ef5e62","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:49.844,img2234.JPG,above,good,nature,"",""
d620c5f3-81ac-4b9d-8b46-fa63e998699d,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:49.297,img2213.JPG,side,good,nature,"",""
f94e45aa-52ad-4ed5-8747-44aed9339fd0,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:49.719,img223.jpg,above,good,nature,"",""
"92bb0a5a-cfd8-437e-a6ba-77fae7155ce7","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:50.673,img2266.jpg,side,good,river,"",""
"307606b3-70f7-4b36-8185-3fe110672a2d","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:49.344,img2215.JPG,side,good,river,"",""
"955393ee-f4dd-4040-a8ba-26d65ac11689","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:50.579,img2262.jpg,side,good,river,"",""
"5780037b-033f-495d-9103-b2151d14c26d","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:49.391,img2217.JPG,side,good,river,"",""
"7059b3fc-2e78-4e26-85aa-801966c6d309","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:50.719,img2268.jpg,side,good,nature,"",""
e473899f-afcc-4ccd-b458-d14423bcecd1,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:49.516,img2221.JPG,side,good,river,"",""
"0f095783-fd97-44bf-ab9e-390d13f3b24c","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:50.516,img226.jpg,above,good,nature,"",""
"06f1c386-7c14-4c14-8de4-3843012fa1fa","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:49.204,img221.jpg,above,good,nature,"",""
"31866cd3-75a0-4f3d-acec-3b50d3b96db7","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:51.001,img2278.JPG,side,good,river,"",""
"15d56656-abc0-4607-9c4e-7cb871a4e906","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:50.860,img2273.jpg,side,good,river,"",""
dac1de77-580d-48fa-9563-c356ca52fb17,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:50.766,img227.jpg,above,good,nature,"",""
"141a12cb-3d38-4f2b-a5f4-1a9fce486cbf","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:50.970,img2277.JPG,side,medium,nature,"",""
"672f4bee-4981-46af-aa72-ffff85eb75c0","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:50.751,img2269.jpg,above,medium,nature,"",""
"16a3213d-3c88-4506-abd1-889aafe6ad73","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:49.797,img2232.JPG,side,good,river,"",""
"5eaa0404-a1bc-4c09-b48e-5460a124e166","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:50.704,img2267.jpg,side,good,river,"",""
"20ebcc2d-6636-41c7-a8e9-58239be94db8","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:49.626,img2226.JPG,side,medium,river,"",""
dcbb44d4-d199-45a9-b909-d410956202eb,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:49.141,img2207.JPG,side,good,river,"",""
d9e7b516-59d5-4491-bbe6-f77cfb823ec3,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:50.423,img2256.jpg,side,good,river,"",""
"37f3b0bb-5e13-449c-a0a2-bb54d6c12657","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:50.469,img2258.jpg,side,good,river,"",""
"403cad16-c14a-4e26-86ca-c731e4a7b7c3","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:49.860,img2235.JPG,side,good,nature,"",""
c2ed19c9-0b67-4345-be50-5eea42226664,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:49.907,img2237.JPG,above,good,river,"",""
"39a08709-07f8-4beb-bf89-6a0e426d8e07","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:50.391,img2255.jpg,side,good,river,"",""
"5fbda64e-8f4e-4714-b2c7-d831d245753e","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:49.751,img2230.JPG,side,good,nature,"",""
bc2fb3e5-95da-40b2-b7e4-6623dad1d86c,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:49.235,img2210.JPG,side,good,nature,"",""
"120427c8-09cf-496a-bc4c-6c499baf4737","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:49.422,img2218.JPG,side,good,river,"",""
ba870bb8-c1cb-471c-8412-e388b788aa0f,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:50.610,img2263.jpg,side,good,river,"",""
a76781be-5b98-4998-81b0-d1c8d11e9095,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:49.813,img2233.JPG,above,good,river,"",""
"8bad1683-b535-482b-8bca-a7a7fc6e7aa8","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:49.985,img224.jpg,above,good,nature,"",""
"4a3e707f-3e74-4179-a83e-d703eb02ee9b","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:49.938,img2238.JPG,side,good,river,"",""
"4a09690f-1af9-42f8-a545-a490e6811472","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:49.188,img2209.JPG,side,good,nature,"",""
bb181440-702c-42b5-bd18-9bb207e5bf91,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:50.626,img2264.jpg,side,good,nature,"",""
e48ea747-e113-4bd8-b833-292477d8761a,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:50.813,img2271.jpg,side,medium,river,"",""
"39955b11-a6d7-437f-8016-49f3fed5017c","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:49.532,img2222.JPG,side,good,river,"",""
e0abd45b-62fd-4901-9dd8-4197409a88f1,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:50.657,img2265.jpg,side,medium,river,"",""
af2e62bd-ed78-4787-9341-6ba8f3c8e3a3,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:51.141,img2283.jpg,above,medium,nature,"",""
"523281c7-73e0-43da-bf39-87713f5fdd43","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:50.344,img2253.JPG,side,medium,river,"",""
c9756063-e80b-49af-a5c4-b9c82297b1aa,"954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:49.704,img2229.JPG,side,medium,river,"",""
"731c6d11-6a0e-4da8-9f04-9d477e78e6ba","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:50.079,img2243.JPG,above,good,river,"",""
"6e07ebd2-95f2-45ad-8d89-92fd3df8e850","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:50.266,img2250.JPG,side,good,river,"",""
"75ce9714-69e9-4c1d-86ad-33ad0e6f1ec6","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:50.313,img2252.JPG,side,good,river,"",""
"29923d6c-4b57-4031-804f-8f42ef81d1a1","954dfaf0-cf84-4e5d-ad9d-0d0d6badb884",2021-05-27 12:14:50.938,img2276.jpg,side,good,river,"",""
